Cluster,State,State_Count,P(-1),P(0),P(+1),Direction,Entropy,Gini,Classification_Error
1,"(np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(-1))",19,0.14590842344146307,0.4582665865705513,0.39582498998798554,0.24991656654652247,1.0052723011294407,0.6120250449028133,0.5417334134294487
1,"(np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0))",46,0.264741218874414,0.43134113877829866,0.3039176423472873,0.03917642347287331,1.0765029795543941,0.6514909756963965,0.5686588612217014
1,"(np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1))",19,0.2292417567747964,0.4165999199038846,0.35415832332131886,0.12491656654652245,1.0700753555053892,0.6484646057091141,0.5834000800961154
1,"(np.int64(0), np.int64(0), np.int64(1), np.int64(1), np.int64(-1))",31,0.26393894896097536,0.33328883549147864,0.40277221554754594,0.13883326658657058,1.0840509197250134,0.6570293257410309,0.5972277844524541
1,"(np.int64(0), np.int64(0), np.int64(1), np.int64(1), np.int64(0))",26,0.30650974718048757,0.41930316379655586,0.2741870890229566,-0.03232265815753099,1.0816744234438702,0.6550580719266695,0.5806968362034441
1,"(np.int64(0), np.int64(0), np.int64(1), np.int64(1), np.int64(1))",20,0.30007208650380457,0.4399359231077293,0.25999199038846615,-0.040080096115338415,1.0726858140015252,0.648817291394447,0.5600640768922707
1,"(np.int64(0), np.int64(1), np.int64(-1), np.int64(-1), np.int64(-1))",14,0.28956853487342704,0.31570516198385434,0.3947263031427186,0.10515776826929157,1.0897946108754677,0.6606714599152878,0.6052736968572814
1,"(np.int64(0), np.int64(1), np.int64(-1), np.int64(-1), np.int64(0))",23,0.26792150580696833,0.3570856456319011,0.37499284856113047,0.10707134275416214,1.0883996561993754,0.6600882719377841,0.6250071514388695
1,"(np.int64(0), np.int64(1), np.int64(-1), np.int64(-1), np.int64(1))",15,0.4250901081297557,0.3999199038846616,0.17498998798558268,-0.250100120144173,1.0351802605625418,0.6287409745519212,0.5749098918702443
1,"(np.int64(0), np.int64(1), np.int64(-1), np.int64(0), np.int64(-1))",23,0.3036357915212541,0.3570856456319011,0.33927856284684477,0.03564277132559068,1.0963686846992473,0.6651852045834894,0.6429143543680989
1,"(np.int64(0), np.int64(1), np.int64(-1), np.int64(0), np.int64(0))",27,0.2656813175810973,0.4061999399279135,0.32811874249098916,0.06243742490989185,1.083747728233492,0.6567531371170635,0.5938000600720865
1,"(np.int64(0), np.int64(1), np.int64(-1), np.int64(0), np.int64(1))",19,0.3959084234414631,0.374933253237218,0.2291583233213189,-0.16675010012014418,1.0722786570646308,0.6501680387176132,0.6040915765585368
1,"(np.int64(0), np.int64(1), np.int64(-1), np.int64(1), np.int64(-1))",19,0.2709084234414631,0.374933253237218,0.35415832332131886,0.08324989987985576,1.0892320340278436,0.6606055637476493,0.625066746762782
1,"(np.int64(0), np.int64(1), np.int64(-1), np.int64(1), np.int64(0))",32,0.22977843682689497,0.48644319128900626,0.2837783718840987,0.05399993505720374,1.0459057436596295,0.630044727268766,0.5135568087109937
1,"(np.int64(0), np.int64(1), np.int64(-1), np.int64(1), np.int64(1))",17,0.2955364619361415,0.45447263989514686,0.24999089816871153,-0.04554556376742999,1.0652232106731208,0.6436173700858047,0.5455273601048531
1,"(np.int64(0), np.int64(1), np.int64(0), np.int64(-1), np.int64(-1))",13,0.3612112312552841,0.333244337649624,0.3055444310950919,-0.05566680016019221,1.0962857793953635,0.6651172584662817,0.6387887687447159
1,"(np.int64(0), np.int64(1), np.int64(0), np.int64(-1), np.int64(0))",33,0.3026790042788188,0.394694686255085,0.30262630946609614,-5.269481272263121e-05,1.0903674907084238,0.6610188418297134,0.6053053137449149
1,"(np.int64(0), np.int64(1), np.int64(0), np.int64(-1), np.int64(1))",22,0.3889556356516709,0.2962369658404901,0.314807398507839,-0.0741482371438319,1.0915400819282528,0.6618534754091516,0.6110443643483291
1,"(np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(-1))",24,0.36213110905500395,0.41373786474804247,0.22413102619695358,-0.13800008285805038,1.0681607770510124,0.6474473222242239,0.5862621352519575
1,"(np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0))",44,0.33677147270602276,0.4489468995447598,0.2142816277492174,-0.12248984495680534,1.0561580475186552,0.6391150405697097,0.5510531004552401
1,"(np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(1))",28,0.3182364291695489,0.4241938811422191,0.2575696896882319,-0.06066673948131701,1.0775261396037048,0.6524429813048234,0.5758061188577809
1,"(np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(-1))",17,0.20462737102705064,0.4999271853496923,0.295445443623257,0.09081807259620633,1.0314785689684636,0.6209124382171489,0.5000728146503077
1,"(np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0))",24,0.3276483504343143,0.34477234750666313,0.3275793020590225,-6.904837529175811e-05,1.0983195114712347,0.6664703877149412,0.6552276524933369
1,"(np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(1))",26,0.33876781169661657,0.3547870347642978,0.3064451535390856,-0.03232265815753099,1.0967773309220021,0.665453897593849,0.6452129652357022
1,"(np.int64(0), np.int64(1), np.int64(1), np.int64(-1), np.int64(-1))",18,0.32616531141717886,0.47819122076927095,0.19564346781355016,-0.1305218436036287,1.0373873445384272,0.6266729795092174,0.5218087792307291
1,"(np.int64(0), np.int64(1), np.int64(1), np.int64(-1), np.int64(0))",18,0.5000783548954397,0.3042781772910101,0.19564346781355016,-0.3044348870818896,1.027768403003138,0.6190600632914196,0.4999216451045603
1,"(np.int64(0), np.int64(1), np.int64(1), np.int64(-1), np.int64(1))",21,0.28853085240750437,0.3845537722189704,0.3269153753735251,0.03838452296602074,1.0916465221034786,0.6619946808255464,0.6154462277810295
1,"(np.int64(0), np.int64(1), np.int64(1), np.int64(0), np.int64(-1))",19,0.3959084234414631,0.4165999199038846,0.18749165665465226,-0.20841676678681084,1.0454897028293795,0.6345479056690662,0.5834000800961154
1,"(np.int64(0), np.int64(1), np.int64(1), np.int64(0), np.int64(0))",37,0.250042908633217,0.5475809066117436,0.20237618475503935,-0.047666723878177636,0.9996897139014221,0.5966775744004957,0.45241909338825637
1,"(np.int64(0), np.int64(1), np.int64(1), np.int64(0), np.int64(1))",15,0.3250901081297557,0.49991990388466157,0.17498998798558268,-0.150100120144173,1.0168987870934294,0.6137750154009401,0.5000800961153384
1,"(np.int64(0), np.int64(1), np.int64(1), np.int64(1), np.int64(-1))",16,0.3096096267902435,0.28563800369967773,0.4047523695100787,0.0951427427198352,1.087002993632054,0.6587283292172457,0.5952476304899212
1,"(np.int64(0), np.int64(1), np.int64(1), np.int64(1), np.int64(0))",20,0.46007208650380454,0.2399359231077293,0.29999199038846613,-0.1600800961153384,1.0608578842214804,0.640769233725244,0.5399279134961954
1,"(np.int64(0), np.int64(1), np.int64(1), np.int64(1), np.int64(1))",15,0.12509010812975568,0.5999199038846615,0.2749899879855827,0.14989987985582703,0.921579712920543,0.5488290802787935,0.40008009611533846
1,"(np.int64(1), np.int64(-1), np.int64(-1), np.int64(-1), np.int64(-1))",9,0.46441444018536526,0.28559986269237375,0.24998569712226099,-0.21442874306310428,1.0606670251287729,0.6402590974117082,0.5355855598146347
1,"(np.int64(1), np.int64(-1), np.int64(-1), np.int64(-1), np.int64(0))",15,0.3250901081297557,0.4499199038846616,0.2249899879855827,-0.100100120144173,1.060250455547592,0.6412680069908481,0.5500800961153385
1,"(np.int64(1), np.int64(-1), np.int64(-1), np.int64(-1), np.int64(1))",14,0.34220011382079546,0.36833674093122276,0.2894631452479818,-0.05273696857281368,1.093696091110327,0.6634382149243456,0.6316632590687772
1,"(np.int64(1), np.int64(-1), np.int64(-1), np.int64(0), np.int64(-1))",15,0.2250901081297557,0.4499199038846616,0.3249899879855827,0.09989987985582702,1.0602872667236123,0.6412880310196826,0.5500800961153385
1,"(np.int64(1), np.int64(-1), np.int64(-1), np.int64(0), np.int64(0))",22,0.2778445245405598,0.48142215102567526,0.24073332443376497,-0.037111200106794834,1.0505784848090185,0.6330825991917098,0.5185778489743247
1,"(np.int64(1), np.int64(-1), np.int64(-1), np.int64(0), np.int64(1))",25,0.21672673875317047,0.49994660258977436,0.2833266586570551,0.06659991990388461,1.035309495922256,0.6228089197625858,0.5000533974102257
1,"(np.int64(1), np.int64(-1), np.int64(-1), np.int64(1), np.int64(-1))",12,0.3236354213291244,0.47049400457019014,0.20587057410068552,-0.11776484722843886,1.045224640075896,0.6315128124440802,0.5295059954298098
1,"(np.int64(1), np.int64(-1), np.int64(-1), np.int64(1), np.int64(0))",14,0.4474632717155323,0.4209683198785912,0.13156840840587652,-0.31589486330965577,0.9909040277259363,0.6052520480337724,0.5525367282844678
1,"(np.int64(1), np.int64(-1), np.int64(-1), np.int64(1), np.int64(1))",6,0.13652746932682855,0.4543998252448393,0.4090727054283322,0.2725452361015036,0.9959327095480026,0.6075405706102164,0.5456001747551606
1,"(np.int64(1), np.int64(-1), np.int64(0), np.int64(-1), np.int64(-1))",23,0.26792150580696833,0.46422850277475824,0.26784999141827337,-7.151438869495985e-05,1.0619542908353972,0.6409663460348638,0.5357714972252418
1,"(np.int64(1), np.int64(-1), np.int64(0), np.int64(-1), np.int64(0))",20,0.30007208650380457,0.35993592310772926,0.3399919903884661,0.039919903884661545,1.0957942459253245,0.6648083206295292,0.6400640768922707
1,"(np.int64(1), np.int64(-1), np.int64(0), np.int64(-1), np.int64(1))",18,0.5000783548954397,0.34775643816057533,0.15216520694398494,-0.3479131479514548,1.0003631947854554,0.6058328484786348,0.4999216451045603
1,"(np.int64(1), np.int64(-1), np.int64(0), np.int64(0), np.int64(-1))",16,0.21437153155214828,0.33325705131872535,0.4523714171291263,0.23799988557697804,1.0551826968800093,0.6383446851709208,0.5476285828708737
1,"(np.int64(1), np.int64(-1), np.int64(0), np.int64(0), np.int64(0))",29,0.13240594595867983,0.3823058258145068,0.48528822822681333,0.3528822822681335,0.9861788459418064,0.6008062565675555,0.5147117717731866
1,"(np.int64(1), np.int64(-1), np.int64(0), np.int64(0), np.int64(1))",25,0.3167267387531705,0.36661326925644105,0.3166599919903884,-6.674676278206615e-05,1.0961587944416573,0.6650053332365322,0.633386730743559
1,"(np.int64(1), np.int64(-1), np.int64(0), np.int64(1), np.int64(-1))",15,0.2250901081297557,0.49991990388466157,0.2749899879855827,0.04989987985582703,1.03728252926031,0.6237950394297748,0.5000800961153384
1,"(np.int64(1), np.int64(-1), np.int64(0), np.int64(1), np.int64(0))",20,0.30007208650380457,0.39993592310772924,0.29999199038846613,-8.009611533843497e-05,1.0889183952187973,0.6600128060119881,0.6000640768922707
1,"(np.int64(1), np.int64(-1), np.int64(0), np.int64(1), np.int64(1))",9,0.17870015447107956,0.4284570055495166,0.39284283997940384,0.21414268550832427,1.0379259935117524,0.6301653522644703,0.5715429944504834
1,"(np.int64(1), np.int64(-1), np.int64(1), np.int64(-1), np.int64(-1))",10,0.36678681083967424,0.3998932051795488,0.23331998398077694,-0.1334668268588973,1.0739639779426045,0.6511146449204983,0.6001067948204513
1,"(np.int64(1), np.int64(-1), np.int64(1), np.int64(-1), np.int64(0))",16,0.3096096267902435,0.38087609893777297,0.3095142742719835,-9.535251825998348e-05,1.0936353698988561,0.6632761902786373,0.619123901062227
1,"(np.int64(1), np.int64(-1), np.int64(1), np.int64(-1), np.int64(1))",16,0.16675248393310066,0.47611419417586814,0.35713332189103114,0.19038083795793048,1.019738617533126,0.6179646736014819,0.5238858058241318
1,"(np.int64(1), np.int64(-1), np.int64(1), np.int64(0), np.int64(-1))",18,0.28268705054761367,0.5651477425084014,0.15216520694398494,-0.13052184360362873,0.9661576885599874,0.5775418103860428,0.4348522574915986
1,"(np.int64(1), np.int64(-1), np.int64(1), np.int64(0), np.int64(0))",28,0.3182364291695489,0.39389085083918884,0.28787271999126224,-0.03036370917828668,1.0898187099190872,0.6607048698594269,0.6061091491608112
1,"(np.int64(1), np.int64(-1), np.int64(1), np.int64(0), np.int64(1))",20,0.5000720865038045,0.2399359231077293,0.25999199038846615,-0.24008009611533837,1.0392683820699857,0.624762826036017,0.4999279134961955
1,"(np.int64(1), np.int64(-1), np.int64(1), np.int64(1), np.int64(-1))",19,0.3125750901081297,0.33326658657055136,0.35415832332131886,0.04158323321318913,1.097314692511297,0.6658020773417399,0.6458416766786812
1,"(np.int64(1), np.int64(-1), np.int64(1), np.int64(1), np.int64(0))",19,0.2292417567747964,0.33326658657055136,0.43749165665465223,0.20824989987985582,1.0655389225192813,0.6449826495839861,0.5625083433453477
1,"(np.int64(1), np.int64(-1), np.int64(1), np.int64(1), np.int64(1))",13,0.30565567569972857,0.5554665598718462,0.13887776442842523,-0.16677791127130334,0.9630443750631339,0.5787444753240418,0.44453344012815377
1,"(np.int64(1), np.int64(0), np.int64(-1), np.int64(-1), np.int64(-1))",15,0.2750901081297557,0.49991990388466157,0.2249899879855827,-0.050100120144173005,1.0372624413206466,0.6237850274153575,0.5000800961153384
1,"(np.int64(1), np.int64(0), np.int64(-1), np.int64(-1), np.int64(0))",14,0.1843053769786902,0.36833674093122276,0.447357882090087,0.2630525051113968,1.039422324923225,0.63023049862878,0.552642117909913
1,"(np.int64(1), np.int64(0), np.int64(-1), np.int64(-1), np.int64(1))",11,0.3438626351621946,0.374899879855827,0.28123748498197837,-0.06262515018021625,1.091656164826843,0.6621140452644094,0.625100120144173
1,"(np.int64(1), np.int64(0), np.int64(-1), np.int64(0), np.int64(-1))",27,0.2344313175810973,0.3436999399279135,0.42186874249098916,0.18743742490989185,1.0712296365315708,0.6489390727398108,0.5781312575090108
1,"(np.int64(1), np.int64(0), np.int64(-1), np.int64(0), np.int64(0))",26,0.40328394072887463,0.3870450992804268,0.2096709599906985,-0.19361298073817612,1.0611678955440091,0.643596242809773,0.5967160592711254
1,"(np.int64(1), np.int64(0), np.int64(-1), np.int64(0), np.int64(1))",29,0.30887653419397393,0.4411293552262715,0.2499941105797545,-0.058882423614219415,1.0704715012026043,0.6475031232574103,0.5588706447737285
1,"(np.int64(1), np.int64(0), np.int64(-1), np.int64(1), np.int64(-1))",18,0.32616531141717886,0.34775643816057533,0.3260782504222458,-8.706099493305253e-05,1.0981474926488641,0.6663546239475718,0.6522435618394247
1,"(np.int64(1), np.int64(0), np.int64(-1), np.int64(1), np.int64(1))",12,0.44128248015265376,0.23519988692313132,0.3235176329242149,-0.11776484722843883,1.066499565552491,0.6452871270887819,0.5587175198473462
1,"(np.int64(1), np.int64(0), np.int64(0), np.int64(-1), np.int64(-1))",28,0.1364182473513671,0.4241938811422191,0.43938787150641373,0.30296962415504664,0.996863490994772,0.6083879113641453,0.5606121284935863
1,"(np.int64(1), np.int64(0), np.int64(0), np.int64(-1), np.int64(0))",30,0.2714800617884318,0.39995423079123515,0.3285657074203329,0.057085645631901105,1.0861935916256313,0.6583797652309168,0.6000457692087648
1,"(np.int64(1), np.int64(0), np.int64(0), np.int64(-1), np.int64(1))",16,0.3096096267902435,0.28563800369967773,0.4047523695100787,0.0951427427198352,1.087002993632054,0.6587283292172457,0.5952476304899212
1,"(np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(-1))",38,0.2674837712231422,0.41856739715565655,0.31394883162120124,0.04646506039805903,1.0809851457286606,0.6546898972942672,0.5814326028443435
1,"(np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0))",44,0.2755469829101044,0.4285387362794537,0.2959142808104419,0.020367297900337533,1.0786424316935477,0.6528631501295864,0.5714612637205463
1,"(np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(1))",25,0.41672673875317046,0.33327993592310773,0.2499933253237218,-0.16673341342944867,1.0775409934869402,0.6527666468128239,0.5832732612468295
1,"(np.int64(1), np.int64(0), np.int64(0), np.int64(1), np.int64(-1))",24,0.25868283319293495,0.3792551061273528,0.3620620606797122,0.10337922748677725,1.0853171992624673,0.6581598205039669,0.6207448938726472
1,"(np.int64(1), np.int64(0), np.int64(0), np.int64(1), np.int64(0))",25,0.1500600720865038,0.49994660258977436,0.3499933253237218,0.199933253237218,0.9986492611137749,0.6050400415531789,0.5000533974102257
1,"(np.int64(1), np.int64(0), np.int64(0), np.int64(1), np.int64(1))",22,0.2778445245405598,0.48142215102567526,0.24073332443376497,-0.037111200106794834,1.0505784848090185,0.6330825991917098,0.5185778489743247
1,"(np.int64(1), np.int64(0), np.int64(1), np.int64(-1), np.int64(-1))",17,0.340991007390687,0.36356354898605603,0.295445443623257,-0.04554556376743002,1.0949540539853446,0.664258668569605,0.636436451013944
1,"(np.int64(1), np.int64(0), np.int64(1), np.int64(-1), np.int64(0))",17,0.340991007390687,0.31810900353151056,0.34089998907780245,-9.101831288454987e-05,1.0980866681207275,0.666318992197628,0.659008992609313
1,"(np.int64(1), np.int64(0), np.int64(1), np.int64(-1), np.int64(1))",21,0.28853085240750437,0.46147684914204734,0.24999229845044824,-0.03853855395705613,1.0620718198232555,0.641292915630389,0.5385231508579527
1,"(np.int64(1), np.int64(0), np.int64(1), np.int64(0), np.int64(-1))",21,0.25006931394596593,0.4230153106805089,0.3269153753735251,0.07684606142755918,1.0760492906502657,0.6516497224968536,0.5769846893194911
1,"(np.int64(1), np.int64(0), np.int64(1), np.int64(0), np.int64(0))",22,0.2778445245405598,0.44438511398863817,0.277770361470802,-7.41630697578266e-05,1.0720712170267332,0.6481679169365153,0.5556148860113619
1,"(np.int64(1), np.int64(0), np.int64(1), np.int64(0), np.int64(1))",19,0.2292417567747964,0.374933253237218,0.39582498998798554,0.16658323321318913,1.0723242519784848,0.6501958498687724,0.6041750100120145
1,"(np.int64(1), np.int64(0), np.int64(1), np.int64(1), np.int64(-1))",15,0.4250901081297557,0.2999199038846616,0.2749899879855827,-0.15010012014417295,1.0798383110829561,0.6537269577317371,0.5749098918702443
1,"(np.int64(1), np.int64(0), np.int64(1), np.int64(1), np.int64(0))",20,0.34007208650380455,0.4399359231077293,0.21999199038846615,-0.1200800961153384,1.0611478506620577,0.64241088370522,0.5600640768922707
1,"(np.int64(1), np.int64(0), np.int64(1), np.int64(1), np.int64(1))",18,0.3696435722867441,0.39123469903014046,0.23912172868311538,-0.13052184360362873,1.077159692660263,0.6531198386134885,0.6087653009698595
1,"(np.int64(1), np.int64(1), np.int64(-1), np.int64(-1), np.int64(-1))",12,0.26481189191735965,0.5293175339819548,0.20587057410068552,-0.05894131781667414,1.0139792066612527,0.6073149168378649,0.4706824660180452
1,"(np.int64(1), np.int64(1), np.int64(-1), np.int64(-1), np.int64(0))",24,0.25868283319293495,0.5171861406101115,0.22413102619695358,-0.03455180699598137,1.0259800226688105,0.6153669708679947,0.4828138593898885
1,"(np.int64(1), np.int64(1), np.int64(-1), np.int64(-1), np.int64(1))",10,0.3001201441730076,0.5332265385128822,0.16665331731411026,-0.13346682685889733,0.9951299352513683,0.5978240295153454,0.46677346148711785
1,"(np.int64(1), np.int64(1), np.int64(-1), np.int64(0), np.int64(-1))",22,0.3889556356516709,0.2962369658404901,0.314807398507839,-0.0741482371438319,1.0915400819282528,0.6618534754091516,0.6110443643483291
1,"(np.int64(1), np.int64(1), np.int64(-1), np.int64(0), np.int64(0))",20,0.26007208650380453,0.47993592310772926,0.25999199038846615,-8.009611533837946e-05,1.0528227724176236,0.6344281844661331,0.5200640768922707
1,"(np.int64(1), np.int64(1), np.int64(-1), np.int64(0), np.int64(1))",8,0.19244632019962415,0.46141523674563323,0.3461384430547426,0.15369212285511846,1.041248383092387,0.6302485713802337,0.5385847632543668
1,"(np.int64(1), np.int64(1), np.int64(-1), np.int64(1), np.int64(-1))",11,0.15636263516219462,0.499899879855827,0.34373748498197837,0.18737484981978375,1.0038166393822539,0.6074953778635284,0.500100120144173
1,"(np.int64(1), np.int64(1), np.int64(-1), np.int64(1), np.int64(0))",18,0.28268705054761367,0.39123469903014046,0.3260782504222458,0.043391199874632136,1.0897134142313476,0.6606964163290534,0.6087653009698595
1,"(np.int64(1), np.int64(1), np.int64(-1), np.int64(1), np.int64(1))",15,0.3250901081297557,0.3499199038846616,0.3249899879855827,-0.0001001201441729882,1.0979982203491767,0.6662539901706638,0.6500800961153383
1,"(np.int64(1), np.int64(1), np.int64(0), np.int64(-1), np.int64(-1))",16,0.40484772202833874,0.38087609893777297,0.2142761790338883,-0.19057154299445045,1.06382396957857,0.6451174383250458,0.5951522779716613
1,"(np.int64(1), np.int64(1), np.int64(0), np.int64(-1), np.int64(0))",25,0.38339340541983713,0.2999466025897744,0.3166599919903884,-0.06673341342944872,1.0928735350119358,0.6627679817480795,0.6166065945801629
1,"(np.int64(1), np.int64(1), np.int64(0), np.int64(-1), np.int64(1))",9,0.250128725899651,0.499885576978088,0.24998569712226099,-0.00014302877739003073,1.0398000361971373,0.6250571816433985,0.500114423021912
1,"(np.int64(1), np.int64(1), np.int64(0), np.int64(0), np.int64(-1))",24,0.25868283319293495,0.48270338198942175,0.25861378481764324,-6.90483752917026e-05,1.0511114028532293,0.6331995471295443,0.5172966180105782
1,"(np.int64(1), np.int64(1), np.int64(0), np.int64(0), np.int64(0))",37,0.36909052768083606,0.2856761447069817,0.34523332761218223,-0.023857200068653828,1.0929677340515487,0.6629752722274573,0.6309094723191639
1,"(np.int64(1), np.int64(1), np.int64(0), np.int64(0), np.int64(1))",18,0.3696435722867441,0.3042781772910101,0.3260782504222458,-0.043565321864498296,1.0953184528968123,0.6644513948931223,0.6303564277132558
1,"(np.int64(1), np.int64(1), np.int64(0), np.int64(1), np.int64(-1))",17,0.2500819164815961,0.2726544580769651,0.4772636254414388,0.2271817089598427,1.053958673012107,0.6353380133701425,0.5227363745585611
1,"(np.int64(1), np.int64(1), np.int64(0), np.int64(1), np.int64(0))",25,0.3500600720865038,0.36661326925644105,0.2833266586570551,-0.06673341342944872,1.0926367598116358,0.6627786612301246,0.633386730743559
1,"(np.int64(1), np.int64(1), np.int64(0), np.int64(1), np.int64(1))",12,0.26481189191735965,0.29402341633489604,0.44116469174774436,0.1763527998303847,1.07279922319541,0.6487986073010228,0.5588353082522557
1,"(np.int64(1), np.int64(1), np.int64(1), np.int64(-1), np.int64(-1))",10,0.23345347750634093,0.5332265385128822,0.23331998398077694,-0.00013349352556399352,1.0144802365639887,0.6067307175409762,0.46677346148711785
1,"(np.int64(1), np.int64(1), np.int64(1), np.int64(-1), np.int64(0))",17,0.38644555284523247,0.40901809444060144,0.2045363527141661,-0.18190920013106637,1.0576802716976679,0.6415289135247081,0.5909819055593986
1,"(np.int64(1), np.int64(1), np.int64(1), np.int64(-1), np.int64(1))",9,0.3215572973282224,0.4284570055495166,0.24998569712226099,-0.07157160020596143,1.0745455046187815,0.6505326501648079,0.5715429944504834
1,"(np.int64(1), np.int64(1), np.int64(1), np.int64(0), np.int64(-1))",17,0.2955364619361415,0.4999271853496923,0.2045363527141661,-0.09100010922197543,1.0314451042629906,0.6208958894329881,0.5000728146503077
1,"(np.int64(1), np.int64(1), np.int64(1), np.int64(0), np.int64(0))",18,0.3696435722867441,0.34775643816057533,0.2825999895526806,-0.08704358273406348,1.0923220393760114,0.6625663350897893,0.6303564277132558
1,"(np.int64(1), np.int64(1), np.int64(1), np.int64(0), np.int64(1))",16,0.16675248393310066,0.47611419417586814,0.35713332189103114,0.19038083795793048,1.019738617533126,0.6179646736014819,0.5238858058241318
1,"(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(-1))",6,0.4092547420541013,0.36349073433574836,0.22725452361015036,-0.18200021844395092,1.0702080339664872,0.6487404236570131,0.5907452579458987
1,"(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(0))",15,0.2250901081297557,0.49991990388466157,0.2749899879855827,0.04989987985582703,1.03728252926031,0.6237950394297748,0.5000800961153384
1,"(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(1))",10,0.23345347750634093,0.3998932051795488,0.36665331731411027,0.13319983980776934,1.0740243039245412,0.6511502431939821,0.6001067948204513
2,"(np.int64(-1), np.int64(0), np.int64(-1), np.int64(-1), np.int64(1))",22,0.2037704504664857,0.22216289176641602,0.5740666577670983,0.37029620730061263,0.9769722233714555,0.5795687254787825,0.4259333422329017
2,"(np.int64(-1), np.int64(1), np.int64(-1), np.int64(-1), np.int64(0))",15,0.2250901081297557,0.14991990388466161,0.6249899879855827,0.399899879855827,0.9139203263839097,0.53624598055913,0.3750100120144173
2,"(np.int64(1), np.int64(0), np.int64(-1), np.int64(1), np.int64(0))",16,0.16675248393310066,0.28563800369967773,0.5476095123672216,0.3808570284341209,0.9863740016199622,0.5907283619095377,0.45239048763277845
